,country,year,sex-age,cases,sex,age
83858,LV,1990,f2534,,f,25-34
83859,LV,1991,f2534,,f,25-34
83860,LV,1992,f2534,,f,25-34
83861,LV,1993,f2534,,f,25-34
83862,LV,1994,f2534,,f,25-34
83863,LV,1995,f2534,49.0,f,25-34
83864,LV,1996,f2534,39.0,f,25-34
83865,LV,1997,f2534,22.0,f,25-34
83866,LV,1998,f2534,45.0,f,25-34
83867,LV,1999,f2534,24.0,f,25-34
83868,LV,2000,f2534,41.0,f,25-34
83869,LV,2001,f2534,33.0,f,25-34
83870,LV,2002,f2534,42.0,f,25-34
83871,LV,2003,f2534,42.0,f,25-34
83872,LV,2004,f2534,32.0,f,25-34
83873,LV,2005,f2534,31.0,f,25-34
83874,LV,2006,f2534,27.0,f,25-34
83875,LV,2007,f2534,27.0,f,25-34
83876,LV,2008,f2534,23.0,f,25-34
83877,LY,1980,f2534,,f,25-34
83878,LY,1981,f2534,,f,25-34
83879,LY,1982,f2534,,f,25-34
83880,LY,1983,f2534,,f,25-34
83881,LY,1984,f2534,,f,25-34
83882,LY,1985,f2534,,f,25-34
83883,LY,1986,f2534,,f,25-34
83884,LY,1987,f2534,,f,25-34
83885,LY,1988,f2534,,f,25-34
83886,LY,1989,f2534,,f,25-34
83887,LY,1990,f2534,,f,25-34
83888,LY,1991,f2534,,f,25-34
83889,LY,1992,f2534,,f,25-34
83890,LY,1994,f2534,,f,25-34
83891,LY,1995,f2534,31.0,f,25-34
83892,LY,1996,f2534,35.0,f,25-34
83893,LY,1998,f2534,,f,25-34
83894,LY,1999,f2534,59.0,f,25-34
83895,LY,2000,f2534,35.0,f,25-34
83896,LY,2002,f2534,,f,25-34
83897,LY,2003,f2534,28.0,f,25-34
83898,LY,2004,f2534,50.0,f,25-34
83899,LY,2005,f2534,36.0,f,25-34
83900,LY,2006,f2534,34.0,f,25-34
83901,LY,2007,f2534,17.0,f,25-34
83902,LY,2008,f2534,35.0,f,25-34
83903,MA,1980,f2534,,f,25-34
83904,MA,1981,f2534,,f,25-34
83905,MA,1982,f2534,,f,25-34
83906,MA,1983,f2534,,f,25-34
83907,MA,1984,f2534,,f,25-34
83908,MA,1985,f2534,,f,25-34
83909,MA,1986,f2534,,f,25-34
83910,MA,1987,f2534,,f,25-34
83911,MA,1988,f2534,,f,25-34
83912,MA,1989,f2534,,f,25-34
83913,MA,1990,f2534,,f,25-34
83914,MA,1991,f2534,,f,25-34
83915,MA,1992,f2534,,f,25-34
83916,MA,1993,f2534,,f,25-34
83917,MA,1994,f2534,,f,25-34
83918,MA,1995,f2534,1288.0,f,25-34
83919,MA,1996,f2534,1300.0,f,25-34
83920,MA,1997,f2534,1331.0,f,25-34
83921,MA,1998,f2534,1150.0,f,25-34
83922,MA,1999,f2534,1143.0,f,25-34
83923,MA,2000,f2534,1121.0,f,25-34
83924,MA,2001,f2534,1046.0,f,25-34
83925,MA,2002,f2534,1088.0,f,25-34
83926,MA,2003,f2534,1029.0,f,25-34
83927,MA,2004,f2534,981.0,f,25-34
83928,MA,2005,f2534,943.0,f,25-34
83929,MA,2006,f2534,1025.0,f,25-34
83930,MA,2007,f2534,837.0,f,25-34
83931,MA,2008,f2534,803.0,f,25-34
83932,MC,1980,f2534,,f,25-34
83933,MC,1981,f2534,,f,25-34
83934,MC,1982,f2534,,f,25-34
83935,MC,1983,f2534,,f,25-34
83936,MC,1984,f2534,,f,25-34
83937,MC,1985,f2534,,f,25-34
83938,MC,1986,f2534,,f,25-34
83939,MC,1987,f2534,,f,25-34
83940,MC,1988,f2534,,f,25-34
83941,MC,1989,f2534,,f,25-34
83942,MC,1990,f2534,,f,25-34
83943,MC,1991,f2534,,f,25-34
83944,MC,1992,f2534,,f,25-34
83945,MC,1994,f2534,,f,25-34
83946,MC,1995,f2534,,f,25-34
83947,MC,1996,f2534,,f,25-34
83948,MC,1997,f2534,,f,25-34
83949,MC,1998,f2534,,f,25-34
83950,MC,1999,f2534,0.0,f,25-34
83951,MC,2000,f2534,,f,25-34
83952,MC,2001,f2534,,f,25-34
83953,MC,2002,f2534,,f,25-34
83954,MC,2006,f2534,,f,25-34
83955,MC,2007,f2534,,f,25-34
83956,MC,2008,f2534,,f,25-34
83957,MD,1980,f2534,,f,25-34
83958,MD,1981,f2534,,f,25-34
83959,MD,1982,f2534,,f,25-34
83960,MD,1983,f2534,,f,25-34
83961,MD,1984,f2534,,f,25-34
83962,MD,1985,f2534,,f,25-34
83963,MD,1986,f2534,,f,25-34
83964,MD,1987,f2534,,f,25-34
83965,MD,1988,f2534,,f,25-34
83966,MD,1989,f2534,,f,25-34
83967,MD,1990,f2534,,f,25-34
83968,MD,1991,f2534,,f,25-34
83969,MD,1992,f2534,,f,25-34
83970,MD,1993,f2534,,f,25-34
83971,MD,1994,f2534,,f,25-34
83972,MD,1995,f2534,38.0,f,25-34
83973,MD,1996,f2534,14.0,f,25-34
83974,MD,1997,f2534,32.0,f,25-34
83975,MD,1998,f2534,20.0,f,25-34
83976,MD,1999,f2534,32.0,f,25-34
83977,MD,2000,f2534,32.0,f,25-34
83978,MD,2001,f2534,61.0,f,25-34
83979,MD,2002,f2534,76.0,f,25-34
83980,MD,2003,f2534,71.0,f,25-34
83981,MD,2004,f2534,97.0,f,25-34
83982,MD,2005,f2534,92.0,f,25-34
83983,MD,2006,f2534,108.0,f,25-34
83984,MD,2007,f2534,85.0,f,25-34
83985,MD,2008,f2534,81.0,f,25-34
83986,ME,2005,f2534,7.0,f,25-34
83987,ME,2006,f2534,4.0,f,25-34
83988,ME,2007,f2534,3.0,f,25-34
83989,ME,2008,f2534,5.0,f,25-34
83990,MG,1980,f2534,,f,25-34
83991,MG,1981,f2534,,f,25-34
83992,MG,1982,f2534,,f,25-34
83993,MG,1983,f2534,,f,25-34
83994,MG,1984,f2534,,f,25-34
83995,MG,1985,f2534,,f,25-34
83996,MG,1986,f2534,,f,25-34
83997,MG,1987,f2534,,f,25-34
83998,MG,1988,f2534,,f,25-34
83999,MG,1989,f2534,,f,25-34
84000,MG,1990,f2534,,f,25-34
84001,MG,1991,f2534,,f,25-34
84002,MG,1992,f2534,,f,25-34
84003,MG,1993,f2534,,f,25-34
84004,MG,1994,f2534,,f,25-34
84005,MG,1995,f2534,1108.0,f,25-34
84006,MG,1996,f2534,1031.0,f,25-34
84007,MG,1997,f2534,,f,25-34
84008,MG,1998,f2534,1193.0,f,25-34
84009,MG,2000,f2534,,f,25-34
84010,MG,2001,f2534,1349.0,f,25-34
84011,MG,2002,f2534,1372.0,f,25-34
84012,MG,2003,f2534,1578.0,f,25-34
84013,MG,2004,f2534,1130.0,f,25-34
84014,MG,2005,f2534,1451.0,f,25-34
84015,MG,2006,f2534,1944.0,f,25-34
84016,MG,2007,f2534,1810.0,f,25-34
84017,MG,2008,f2534,1846.0,f,25-34
84018,MH,1980,f2534,,f,25-34
84019,MH,1981,f2534,,f,25-34
84020,MH,1982,f2534,,f,25-34
84021,MH,1983,f2534,,f,25-34
84022,MH,1984,f2534,,f,25-34
84023,MH,1985,f2534,,f,25-34
84024,MH,1986,f2534,,f,25-34
84025,MH,1987,f2534,,f,25-34
84026,MH,1988,f2534,,f,25-34
84027,MH,1989,f2534,,f,25-34
84028,MH,1991,f2534,,f,25-34
84029,MH,1992,f2534,,f,25-34
84030,MH,1993,f2534,,f,25-34
84031,MH,1995,f2534,,f,25-34
84032,MH,1996,f2534,3.0,f,25-34
84033,MH,1998,f2534,3.0,f,25-34
84034,MH,1999,f2534,7.0,f,25-34
84035,MH,2000,f2534,3.0,f,25-34
84036,MH,2001,f2534,4.0,f,25-34
84037,MH,2002,f2534,0.0,f,25-34
84038,MH,2003,f2534,2.0,f,25-34
84039,MH,2004,f2534,5.0,f,25-34
84040,MH,2005,f2534,2.0,f,25-34
84041,MH,2006,f2534,3.0,f,25-34
84042,MH,2007,f2534,3.0,f,25-34
84043,MH,2008,f2534,2.0,f,25-34
84044,MK,1992,f2534,,f,25-34
84045,MK,1993,f2534,,f,25-34
84046,MK,1994,f2534,,f,25-34
84047,MK,1995,f2534,30.0,f,25-34
84048,MK,1996,f2534,25.0,f,25-34
84049,MK,1997,f2534,19.0,f,25-34
84050,MK,1998,f2534,18.0,f,25-34
84051,MK,1999,f2534,9.0,f,25-34
84052,MK,2000,f2534,14.0,f,25-34
84053,MK,2001,f2534,18.0,f,25-34
84054,MK,2002,f2534,24.0,f,25-34
84055,MK,2003,f2534,16.0,f,25-34
84056,MK,2004,f2534,20.0,f,25-34
84057,MK,2005,f2534,13.0,f,25-34
84058,MK,2006,f2534,9.0,f,25-34
84059,MK,2007,f2534,12.0,f,25-34
84060,MK,2008,f2534,15.0,f,25-34
84061,ML,1980,f2534,,f,25-34
84062,ML,1981,f2534,,f,25-34
84063,ML,1982,f2534,,f,25-34
84064,ML,1983,f2534,,f,25-34
84065,ML,1984,f2534,,f,25-34
84066,ML,1985,f2534,,f,25-34
84067,ML,1986,f2534,,f,25-34
84068,ML,1987,f2534,,f,25-34
84069,ML,1988,f2534,,f,25-34
84070,ML,1989,f2534,,f,25-34
84071,ML,1990,f2534,,f,25-34
84072,ML,1991,f2534,,f,25-34
84073,ML,1992,f2534,,f,25-34
84074,ML,1993,f2534,,f,25-34
84075,ML,1994,f2534,,f,25-34
84076,ML,1995,f2534,184.0,f,25-34
84077,ML,1996,f2534,197.0,f,25-34
84078,ML,1997,f2534,264.0,f,25-34
84079,ML,1998,f2534,237.0,f,25-34
84080,ML,1999,f2534,226.0,f,25-34
84081,ML,2000,f2534,232.0,f,25-34
84082,ML,2001,f2534,,f,25-34
84083,ML,2002,f2534,250.0,f,25-34
84084,ML,2003,f2534,278.0,f,25-34
84085,ML,2004,f2534,284.0,f,25-34
84086,ML,2005,f2534,348.0,f,25-34
84087,ML,2006,f2534,371.0,f,25-34
84088,ML,2007,f2534,385.0,f,25-34
84089,ML,2008,f2534,516.0,f,25-34
84090,MM,1980,f2534,,f,25-34
84091,MM,1981,f2534,,f,25-34
84092,MM,1982,f2534,,f,25-34
84093,MM,1983,f2534,,f,25-34
84094,MM,1984,f2534,,f,25-34
84095,MM,1985,f2534,,f,25-34
84096,MM,1986,f2534,,f,25-34
84097,MM,1987,f2534,,f,25-34
84098,MM,1988,f2534,,f,25-34
84099,MM,1989,f2534,,f,25-34
84100,MM,1990,f2534,,f,25-34
84101,MM,1991,f2534,,f,25-34
84102,MM,1992,f2534,,f,25-34
84103,MM,1993,f2534,,f,25-34
84104,MM,1994,f2534,,f,25-34
84105,MM,1995,f2534,729.0,f,25-34
84106,MM,1996,f2534,938.0,f,25-34
84107,MM,1997,f2534,883.0,f,25-34
84108,MM,1998,f2534,997.0,f,25-34
84109,MM,1999,f2534,1076.0,f,25-34
84110,MM,2000,f2534,1592.0,f,25-34
84111,MM,2001,f2534,1918.0,f,25-34
84112,MM,2002,f2534,2044.0,f,25-34
84113,MM,2003,f2534,2442.0,f,25-34
84114,MM,2004,f2534,2622.0,f,25-34
84115,MM,2005,f2534,3047.0,f,25-34
84116,MM,2006,f2534,3338.0,f,25-34
84117,MM,2007,f2534,3500.0,f,25-34
84118,MM,2008,f2534,3474.0,f,25-34
84119,MN,1980,f2534,,f,25-34
84120,MN,1981,f2534,,f,25-34
84121,MN,1982,f2534,,f,25-34
84122,MN,1983,f2534,,f,25-34
84123,MN,1984,f2534,,f,25-34
84124,MN,1985,f2534,,f,25-34
84125,MN,1986,f2534,,f,25-34
84126,MN,1987,f2534,,f,25-34
84127,MN,1988,f2534,,f,25-34
84128,MN,1989,f2534,,f,25-34
84129,MN,1990,f2534,,f,25-34
84130,MN,1991,f2534,,f,25-34
84131,MN,1992,f2534,,f,25-34
84132,MN,1993,f2534,,f,25-34
84133,MN,1994,f2534,24.0,f,25-34
84134,MN,1995,f2534,78.0,f,25-34
84135,MN,1996,f2534,114.0,f,25-34
84136,MN,1997,f2534,134.0,f,25-34
84137,MN,1998,f2534,221.0,f,25-34
84138,MN,1999,f2534,252.0,f,25-34
84139,MN,2000,f2534,213.0,f,25-34
84140,MN,2001,f2534,260.0,f,25-34
84141,MN,2002,f2534,253.0,f,25-34
84142,MN,2003,f2534,233.0,f,25-34
84143,MN,2004,f2534,249.0,f,25-34
84144,MN,2005,f2534,270.0,f,25-34
84145,MN,2006,f2534,265.0,f,25-34
84146,MN,2007,f2534,250.0,f,25-34
84147,MN,2008,f2534,229.0,f,25-34
84148,MO,1980,f2534,,f,25-34
84149,MO,1981,f2534,,f,25-34
84150,MO,1982,f2534,,f,25-34
84151,MO,1983,f2534,,f,25-34
84152,MO,1984,f2534,,f,25-34
84153,MO,1985,f2534,,f,25-34
84154,MO,1986,f2534,,f,25-34
84155,MO,1987,f2534,,f,25-34
84156,MO,1988,f2534,,f,25-34
84157,MO,1989,f2534,,f,25-34
84158,MO,1990,f2534,,f,25-34
84159,MO,1991,f2534,,f,25-34
84160,MO,1992,f2534,,f,25-34
84161,MO,1993,f2534,,f,25-34
84162,MO,1994,f2534,,f,25-34
84163,MO,1995,f2534,18.0,f,25-34
84164,MO,1996,f2534,21.0,f,25-34
84165,MO,1997,f2534,16.0,f,25-34
84166,MO,1998,f2534,13.0,f,25-34
84167,MO,1999,f2534,,f,25-34
84168,MO,2000,f2534,4.0,f,25-34
84169,MO,2001,f2534,7.0,f,25-34
84170,MO,2002,f2534,10.0,f,25-34
84171,MO,2003,f2534,7.0,f,25-34
84172,MO,2004,f2534,7.0,f,25-34
84173,MO,2005,f2534,9.0,f,25-34
84174,MO,2006,f2534,8.0,f,25-34
84175,MO,2007,f2534,4.0,f,25-34
84176,MO,2008,f2534,6.0,f,25-34
84177,MP,1981,f2534,,f,25-34
84178,MP,1982,f2534,,f,25-34
84179,MP,1983,f2534,,f,25-34
84180,MP,1984,f2534,,f,25-34
84181,MP,1985,f2534,,f,25-34
84182,MP,1986,f2534,,f,25-34
84183,MP,1987,f2534,,f,25-34
84184,MP,1988,f2534,,f,25-34
84185,MP,1989,f2534,,f,25-34
84186,MP,1990,f2534,,f,25-34
84187,MP,1992,f2534,,f,25-34
84188,MP,1994,f2534,,f,25-34
84189,MP,1995,f2534,2.0,f,25-34
84190,MP,1996,f2534,1.0,f,25-34
84191,MP,1997,f2534,,f,25-34
84192,MP,1998,f2534,4.0,f,25-34
84193,MP,1999,f2534,,f,25-34
84194,MP,2000,f2534,17.0,f,25-34
84195,MP,2001,f2534,4.0,f,25-34
84196,MP,2002,f2534,10.0,f,25-34
84197,MP,2003,f2534,0.0,f,25-34
84198,MP,2004,f2534,2.0,f,25-34
84199,MP,2005,f2534,0.0,f,25-34
84200,MP,2006,f2534,2.0,f,25-34
84201,MP,2007,f2534,2.0,f,25-34
84202,MP,2008,f2534,0.0,f,25-34
84203,MR,1980,f2534,,f,25-34
84204,MR,1981,f2534,,f,25-34
84205,MR,1982,f2534,,f,25-34
84206,MR,1983,f2534,,f,25-34
84207,MR,1984,f2534,,f,25-34
84208,MR,1985,f2534,,f,25-34
84209,MR,1986,f2534,,f,25-34
84210,MR,1987,f2534,,f,25-34
84211,MR,1988,f2534,,f,25-34
84212,MR,1989,f2534,,f,25-34
84213,MR,1990,f2534,,f,25-34
84214,MR,1991,f2534,,f,25-34
84215,MR,1992,f2534,,f,25-34
84216,MR,1993,f2534,,f,25-34
84217,MR,1995,f2534,,f,25-34
84218,MR,1996,f2534,,f,25-34
84219,MR,1997,f2534,319.0,f,25-34
84220,MR,1998,f2534,,f,25-34
84221,MR,1999,f2534,97.0,f,25-34
84222,MR,2000,f2534,,f,25-34
84223,MR,2003,f2534,,f,25-34
84224,MR,2004,f2534,114.0,f,25-34
84225,MR,2005,f2534,,f,25-34
84226,MR,2006,f2534,114.0,f,25-34
84227,MR,2007,f2534,152.0,f,25-34
84228,MR,2008,f2534,111.0,f,25-34
84229,MS,1980,f2534,,f,25-34
84230,MS,1981,f2534,,f,25-34
84231,MS,1982,f2534,,f,25-34
84232,MS,1983,f2534,,f,25-34
84233,MS,1984,f2534,,f,25-34
84234,MS,1985,f2534,,f,25-34
84235,MS,1986,f2534,,f,25-34
84236,MS,1987,f2534,,f,25-34
84237,MS,1988,f2534,,f,25-34
84238,MS,1989,f2534,,f,25-34
84239,MS,1990,f2534,,f,25-34
84240,MS,1991,f2534,,f,25-34
84241,MS,1992,f2534,,f,25-34
84242,MS,1994,f2534,,f,25-34
84243,MS,1998,f2534,,f,25-34
84244,MS,1999,f2534,,f,25-34
84245,MS,2000,f2534,,f,25-34
84246,MS,2001,f2534,,f,25-34
84247,MS,2002,f2534,,f,25-34
84248,MS,2003,f2534,0.0,f,25-34
84249,MS,2004,f2534,0.0,f,25-34
84250,MS,2005,f2534,,f,25-34
84251,MS,2006,f2534,,f,25-34
84252,MS,2007,f2534,,f,25-34
84253,MS,2008,f2534,,f,25-34
84254,MT,1980,f2534,,f,25-34
84255,MT,1981,f2534,,f,25-34
84256,MT,1982,f2534,,f,25-34
84257,MT,1983,f2534,,f,25-34
84258,MT,1984,f2534,,f,25-34
84259,MT,1985,f2534,,f,25-34
84260,MT,1986,f2534,,f,25-34
84261,MT,1987,f2534,,f,25-34
84262,MT,1988,f2534,,f,25-34
84263,MT,1989,f2534,,f,25-34
84264,MT,1990,f2534,,f,25-34
84265,MT,1991,f2534,,f,25-34
84266,MT,1992,f2534,,f,25-34
84267,MT,1993,f2534,,f,25-34
84268,MT,1994,f2534,,f,25-34
84269,MT,1995,f2534,1.0,f,25-34
84270,MT,1996,f2534,0.0,f,25-34
84271,MT,1997,f2534,0.0,f,25-34
84272,MT,1998,f2534,0.0,f,25-34
84273,MT,1999,f2534,,f,25-34
84274,MT,2000,f2534,,f,25-34
84275,MT,2001,f2534,,f,25-34
84276,MT,2002,f2534,1.0,f,25-34
84277,MT,2003,f2534,0.0,f,25-34
84278,MT,2004,f2534,0.0,f,25-34
84279,MT,2005,f2534,0.0,f,25-34
84280,MT,2006,f2534,0.0,f,25-34
84281,MT,2007,f2534,0.0,f,25-34
84282,MT,2008,f2534,1.0,f,25-34
84283,MU,1980,f2534,,f,25-34
84284,MU,1981,f2534,,f,25-34
84285,MU,1982,f2534,,f,25-34
84286,MU,1983,f2534,,f,25-34
84287,MU,1984,f2534,,f,25-34
84288,MU,1985,f2534,,f,25-34
84289,MU,1986,f2534,,f,25-34
84290,MU,1987,f2534,,f,25-34
84291,MU,1988,f2534,,f,25-34
84292,MU,1989,f2534,,f,25-34
84293,MU,1990,f2534,,f,25-34
84294,MU,1991,f2534,,f,25-34
84295,MU,1992,f2534,,f,25-34
84296,MU,1993,f2534,,f,25-34
84297,MU,1994,f2534,,f,25-34
84298,MU,1995,f2534,12.0,f,25-34
84299,MU,1996,f2534,,f,25-34
84300,MU,1997,f2534,,f,25-34
84301,MU,1998,f2534,5.0,f,25-34
84302,MU,1999,f2534,7.0,f,25-34
84303,MU,2000,f2534,8.0,f,25-34
84304,MU,2001,f2534,,f,25-34
84305,MU,2002,f2534,8.0,f,25-34
84306,MU,2003,f2534,8.0,f,25-34
84307,MU,2004,f2534,8.0,f,25-34
84308,MU,2005,f2534,5.0,f,25-34
84309,MU,2006,f2534,7.0,f,25-34
84310,MU,2007,f2534,7.0,f,25-34
84311,MU,2008,f2534,3.0,f,25-34
84312,MV,1980,f2534,,f,25-34
84313,MV,1981,f2534,,f,25-34
84314,MV,1982,f2534,,f,25-34
84315,MV,1983,f2534,,f,25-34
84316,MV,1984,f2534,,f,25-34
84317,MV,1985,f2534,,f,25-34
84318,MV,1986,f2534,,f,25-34
84319,MV,1987,f2534,,f,25-34
84320,MV,1988,f2534,,f,25-34
84321,MV,1989,f2534,,f,25-34
84322,MV,1990,f2534,,f,25-34
84323,MV,1991,f2534,,f,25-34
84324,MV,1992,f2534,,f,25-34
84325,MV,1993,f2534,,f,25-34
84326,MV,1994,f2534,,f,25-34
84327,MV,1995,f2534,8.0,f,25-34
84328,MV,1996,f2534,9.0,f,25-34
84329,MV,1997,f2534,8.0,f,25-34
84330,MV,1998,f2534,5.0,f,25-34
84331,MV,1999,f2534,6.0,f,25-34
84332,MV,2000,f2534,4.0,f,25-34
84333,MV,2001,f2534,3.0,f,25-34
84334,MV,2002,f2534,5.0,f,25-34
84335,MV,2003,f2534,5.0,f,25-34
84336,MV,2004,f2534,3.0,f,25-34
84337,MV,2005,f2534,7.0,f,25-34
84338,MV,2006,f2534,3.0,f,25-34
84339,MV,2007,f2534,2.0,f,25-34
84340,MV,2008,f2534,1.0,f,25-34
84341,MW,1980,f2534,,f,25-34
84342,MW,1981,f2534,,f,25-34
84343,MW,1982,f2534,,f,25-34
84344,MW,1983,f2534,,f,25-34
84345,MW,1984,f2534,,f,25-34
84346,MW,1985,f2534,,f,25-34
84347,MW,1986,f2534,,f,25-34
84348,MW,1987,f2534,,f,25-34
84349,MW,1988,f2534,,f,25-34
84350,MW,1989,f2534,,f,25-34
84351,MW,1990,f2534,,f,25-34
84352,MW,1991,f2534,,f,25-34
84353,MW,1992,f2534,,f,25-34
84354,MW,1993,f2534,,f,25-34
84355,MW,1994,f2534,,f,25-34
84356,MW,1995,f2534,1028.0,f,25-34
84357,MW,1996,f2534,1187.0,f,25-34
84358,MW,1997,f2534,1307.0,f,25-34
84359,MW,1998,f2534,1585.0,f,25-34
84360,MW,1999,f2534,1487.0,f,25-34
84361,MW,2000,f2534,1481.0,f,25-34
84362,MW,2001,f2534,1520.0,f,25-34
84363,MW,2002,f2534,,f,25-34
84364,MW,2003,f2534,1531.0,f,25-34
84365,MW,2004,f2534,1694.0,f,25-34
84366,MW,2005,f2534,1598.0,f,25-34
84367,MW,2006,f2534,1545.0,f,25-34
84368,MW,2007,f2534,1497.0,f,25-34
84369,MW,2008,f2534,1327.0,f,25-34
84370,MX,1980,f2534,,f,25-34
84371,MX,1981,f2534,,f,25-34
84372,MX,1982,f2534,,f,25-34
84373,MX,1983,f2534,,f,25-34
84374,MX,1984,f2534,,f,25-34
84375,MX,1985,f2534,,f,25-34
84376,MX,1986,f2534,,f,25-34
84377,MX,1987,f2534,,f,25-34
84378,MX,1988,f2534,,f,25-34
84379,MX,1989,f2534,,f,25-34
84380,MX,1990,f2534,,f,25-34
84381,MX,1991,f2534,,f,25-34
84382,MX,1992,f2534,,f,25-34
84383,MX,1993,f2534,,f,25-34
84384,MX,1994,f2534,,f,25-34
84385,MX,1995,f2534,,f,25-34
84386,MX,1996,f2534,681.0,f,25-34
84387,MX,1997,f2534,,f,25-34
84388,MX,1998,f2534,829.0,f,25-34
84389,MX,1999,f2534,795.0,f,25-34
84390,MX,2000,f2534,828.0,f,25-34
84391,MX,2001,f2534,993.0,f,25-34
84392,MX,2002,f2534,754.0,f,25-34
84393,MX,2003,f2534,826.0,f,25-34
84394,MX,2004,f2534,649.0,f,25-34
84395,MX,2005,f2534,733.0,f,25-34
84396,MX,2006,f2534,774.0,f,25-34
84397,MX,2007,f2534,742.0,f,25-34
84398,MX,2008,f2534,826.0,f,25-34
84399,MY,1980,f2534,,f,25-34
84400,MY,1981,f2534,,f,25-34
84401,MY,1982,f2534,,f,25-34
84402,MY,1983,f2534,,f,25-34
84403,MY,1984,f2534,,f,25-34
84404,MY,1985,f2534,,f,25-34
84405,MY,1986,f2534,,f,25-34
84406,MY,1987,f2534,,f,25-34
84407,MY,1988,f2534,,f,25-34
84408,MY,1989,f2534,,f,25-34
84409,MY,1990,f2534,,f,25-34
84410,MY,1991,f2534,,f,25-34
84411,MY,1992,f2534,,f,25-34
84412,MY,1993,f2534,,f,25-34
84413,MY,1994,f2534,,f,25-34
84414,MY,1995,f2534,448.0,f,25-34
84415,MY,1996,f2534,463.0,f,25-34
84416,MY,1997,f2534,485.0,f,25-34
84417,MY,1998,f2534,526.0,f,25-34
84418,MY,1999,f2534,558.0,f,25-34
84419,MY,2000,f2534,564.0,f,25-34
84420,MY,2001,f2534,506.0,f,25-34
84421,MY,2002,f2534,524.0,f,25-34
84422,MY,2003,f2534,1044.0,f,25-34
84423,MY,2004,f2534,1014.0,f,25-34
84424,MY,2005,f2534,1061.0,f,25-34
84425,MY,2006,f2534,300.0,f,25-34
84426,MY,2007,f2534,1101.0,f,25-34
84427,MY,2008,f2534,1283.0,f,25-34
84428,MZ,1980,f2534,,f,25-34
84429,MZ,1981,f2534,,f,25-34
84430,MZ,1982,f2534,,f,25-34
84431,MZ,1983,f2534,,f,25-34
84432,MZ,1984,f2534,,f,25-34
84433,MZ,1985,f2534,,f,25-34
84434,MZ,1986,f2534,,f,25-34
84435,MZ,1987,f2534,,f,25-34
84436,MZ,1988,f2534,,f,25-34
84437,MZ,1989,f2534,,f,25-34
84438,MZ,1990,f2534,,f,25-34
84439,MZ,1991,f2534,,f,25-34
84440,MZ,1992,f2534,,f,25-34
84441,MZ,1993,f2534,,f,25-34
84442,MZ,1994,f2534,,f,25-34
84443,MZ,1995,f2534,1314.0,f,25-34
84444,MZ,1996,f2534,1357.0,f,25-34
84445,MZ,1997,f2534,1381.0,f,25-34
84446,MZ,1998,f2534,,f,25-34
84447,MZ,1999,f2534,,f,25-34
84448,MZ,2000,f2534,,f,25-34
84449,MZ,2001,f2534,,f,25-34
84450,MZ,2002,f2534,,f,25-34
84451,MZ,2003,f2534,,f,25-34
84452,MZ,2004,f2534,,f,25-34
84453,MZ,2005,f2534,,f,25-34
84454,MZ,2006,f2534,,f,25-34
84455,MZ,2007,f2534,,f,25-34
84456,MZ,2008,f2534,,f,25-34
84457,,1985,f2534,,f,25-34
84458,,1986,f2534,,f,25-34
84459,,1987,f2534,,f,25-34
84460,,1988,f2534,,f,25-34
84461,,1989,f2534,,f,25-34
84462,,1990,f2534,,f,25-34
84463,,1991,f2534,,f,25-34
84464,,1992,f2534,,f,25-34
84465,,1993,f2534,,f,25-34
84466,,1995,f2534,78.0,f,25-34
84467,,1996,f2534,330.0,f,25-34
84468,,1997,f2534,401.0,f,25-34
84469,,1998,f2534,536.0,f,25-34
84470,,1999,f2534,540.0,f,25-34
84471,,2000,f2534,654.0,f,25-34
84472,,2001,f2534,729.0,f,25-34
84473,,2002,f2534,795.0,f,25-34
84474,,2003,f2534,927.0,f,25-34
84475,,2004,f2534,819.0,f,25-34
84476,,2005,f2534,809.0,f,25-34
84477,,2006,f2534,875.0,f,25-34
84478,,2007,f2534,826.0,f,25-34
84479,,2008,f2534,702.0,f,25-34
84480,NC,1980,f2534,,f,25-34
84481,NC,1981,f2534,,f,25-34
84482,NC,1982,f2534,,f,25-34
84483,NC,1983,f2534,,f,25-34
84484,NC,1984,f2534,,f,25-34
84485,NC,1985,f2534,,f,25-34
84486,NC,1986,f2534,,f,25-34
84487,NC,1987,f2534,,f,25-34
84488,NC,1988,f2534,,f,25-34
84489,NC,1989,f2534,,f,25-34
84490,NC,1990,f2534,,f,25-34
84491,NC,1991,f2534,,f,25-34
84492,NC,1992,f2534,,f,25-34
84493,NC,1993,f2534,,f,25-34
84494,NC,1994,f2534,,f,25-34
84495,NC,1995,f2534,1.0,f,25-34
84496,NC,1996,f2534,2.0,f,25-34
84497,NC,1997,f2534,,f,25-34
84498,NC,1998,f2534,,f,25-34
84499,NC,1999,f2534,4.0,f,25-34
84500,NC,2000,f2534,1.0,f,25-34
84501,NC,2001,f2534,2.0,f,25-34
84502,NC,2002,f2534,2.0,f,25-34
84503,NC,2003,f2534,2.0,f,25-34
84504,NC,2004,f2534,1.0,f,25-34
84505,NC,2005,f2534,2.0,f,25-34
84506,NC,2006,f2534,0.0,f,25-34
84507,NC,2007,f2534,0.0,f,25-34
84508,NC,2008,f2534,1.0,f,25-34
84509,NE,1980,f2534,,f,25-34
84510,NE,1981,f2534,,f,25-34
84511,NE,1982,f2534,,f,25-34
84512,NE,1983,f2534,,f,25-34
84513,NE,1984,f2534,,f,25-34
